line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
 35  1.049797858237150E+08    3.799985  2.509230  4.179181  7.3967738E-01  2.5622231E-01  4.4321247E-04  1.9867935E-05  4.8854110E-04  1.5542389E-03  2.4301972E-06  2.7961816E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1975  4.179181    0.000  1.612179  7.471919  4.6490450E-01  5.3118448E-01  1.3017643E-05  3.4888862E-06  2.3078932E-03  7.3057152E-05  8.4410162E-07  4.7238629E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.674E-04  2.492E-04  8.297E-01  1.466E+00  4.56E+02  0.00E+00  3.25E+02  0.889282  0.002358  0.0000000E+00  2.1462815838E-02       4.282     2.33   -1.5231    0.0294   -0.5636   -0.1726   -0.0657   -0.2131   -0.0956   -0.0150   -0.3981   -1.5525
 36  1.071423921012440E+08    3.799985  2.513451  4.178286  7.3947905E-01  2.5641956E-01  4.3649399E-04  1.9943463E-05  4.9914436E-04  1.5509586E-03  2.4992171E-06  2.7635144E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1956  4.178286    0.000  1.612950  7.472875  4.5690600E-01  5.3918315E-01  1.3080044E-05  3.5056117E-06  2.3087349E-03  7.2018439E-05  8.1548591E-07  4.6159711E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.658E-04  2.478E-04  8.284E-01  1.470E+00  4.54E+02  0.00E+00  3.25E+02  0.891239  0.002381  0.0000000E+00  2.1462815838E-02       4.275     2.35   -1.5336    0.0098   -0.5617   -0.1720   -0.0654   -0.2119   -0.0950   -0.0149   -0.3959   -1.5434
 37  1.092623246693524E+08    3.799985  2.517587  4.177382  7.3924269E-01  2.5665486E-01  4.2925037E-04  2.0005395E-05  5.1068193E-04  1.5473238E-03  2.5753564E-06  2.7279243E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1938  4.177382    0.000  1.613751  7.473861  4.4876212E-01  5.4732713E-01  1.3121808E-05  3.5172646E-06  2.3092328E-03  7.1399776E-05  7.9388518E-07  4.5312675E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.641E-04  2.464E-04  8.272E-01  1.474E+00  4.52E+02  0.00E+00  3.25E+02  0.892985  0.002403  0.0000000E+00  2.1462815838E-02       4.268     2.37   -1.5440   -0.0097   -0.5597   -0.1713   -0.0651   -0.2108   -0.0945   -0.0149   -0.3936   -1.5342
 38  1.114267597970320E+08    3.799985  2.521751  4.176419  7.3898277E-01  2.5691374E-01  4.2217487E-04  2.0041059E-05  5.2210224E-04  1.5436314E-03  2.6504115E-06  2.6926706E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1917  4.176419    0.000  1.614406  7.474833  4.4069819E-01  5.5539105E-01  1.3154114E-05  3.5263138E-06  2.3090036E-03  7.1619582E-05  7.8098091E-07  4.4934677E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.624E-04  2.447E-04  8.258E-01  1.479E+00  4.50E+02  0.00E+00  3.25E+02  0.894998  0.002426  0.0000000E+00  2.1462815838E-02       4.260     2.39   -1.5544   -0.0298   -0.5576   -0.1707   -0.0647   -0.2096   -0.0939   -0.0148   -0.3912   -1.5245
 39  1.134478974222696E+08    3.799985  2.525808  4.175573  7.3875518E-01  2.5714047E-01  4.1606218E-04  2.0067296E-05  5.3197509E-04  1.5404389E-03  2.7161578E-06  2.6621439E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1899  4.175573    0.000  1.615448  7.475813  4.3261890E-01  5.6347054E-01  1.3204658E-05  3.5395698E-06  2.3099787E-03  7.0447661E-05  7.5328812E-07  4.3731172E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.608E-04  2.434E-04  8.248E-01  1.483E+00  4.49E+02  0.00E+00  3.25E+02  0.896527  0.002448  0.0000000E+00  2.1462815838E-02       4.254     2.41   -1.5645   -0.0485   -0.5557   -0.1701   -0.0644   -0.2085   -0.0934   -0.0148   -0.3891   -1.5160
 40  1.155425669072051E+08    3.799985  2.529939  4.174803  7.3851854E-01  2.5737624E-01  4.0986652E-04  2.0086214E-05  5.4201753E-04  1.5371715E-03  2.7830544E-06  2.6310652E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1881  4.174803    0.000  1.616185  7.476807  4.2464379E-01  5.7144560E-01  1.3251060E-05  3.5524106E-06  2.3098001E-03  7.0587674E-05  7.3894747E-07  4.3364043E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.592E-04  2.418E-04  8.239E-01  1.487E+00  4.47E+02  0.00E+00  3.24E+02  0.897729  0.002471  0.0000000E+00  2.1462815838E-02       4.247     2.43   -1.5748   -0.0665   -0.5540   -0.1696   -0.0641   -0.2076   -0.0930   -0.0147   -0.3872   -1.5083
 41  1.175755617690375E+08    3.799985  2.534036  4.173839  7.3830062E-01  2.5759344E-01  4.0430398E-04  2.0098155E-05  5.5105094E-04  1.5342236E-03  2.8441492E-06  2.6030729E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1862  4.173839    0.000  1.617240  7.477816  4.1648201E-01  5.7960749E-01  1.3306882E-05  3.5674690E-06  2.3101127E-03  7.0154253E-05  7.2113692E-07  4.2746981E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.576E-04  2.403E-04  8.226E-01  1.492E+00  4.45E+02  0.00E+00  3.24E+02  0.899713  0.002494  0.0000000E+00  2.1462815838E-02       4.240     2.45   -1.5851   -0.0863   -0.5518   -0.1689   -0.0638   -0.2064   -0.0924   -0.0147   -0.3848   -1.4988
 42  1.194678967081158E+08    3.799985  2.537773  4.172891  7.3801573E-01  2.5787753E-01  3.9831108E-04  2.0083725E-05  5.6097243E-04  1.5308624E-03  2.9131034E-06  2.5723190E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1841  4.172891    0.000  1.618339  7.478818  4.0844086E-01  5.8764876E-01  1.3346502E-05  3.5787212E-06  2.3109194E-03  6.9188092E-05  6.9729051E-07  4.1687327E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.561E-04  2.392E-04  8.213E-01  1.497E+00  4.43E+02  0.00E+00  3.24E+02  0.901492  0.002515  0.0000000E+00  2.1462815838E-02       4.233     2.47   -1.5944   -0.1050   -0.5496   -0.1682   -0.0634   -0.2053   -0.0919   -0.0146   -0.3825   -1.4894
 43  1.215095859321191E+08    3.799985  2.541858  4.172001  7.3780316E-01  2.5808958E-01  3.9397398E-04  2.0072489E-05  5.6814683E-04  1.5284355E-03  2.9650836E-06  2.5500432E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1822  4.172001    0.000  1.619329  7.479859  4.0038495E-01  5.9570461E-01  1.3395557E-05  3.5920306E-06  2.3105627E-03  6.9525629E-05  6.8491951E-07  4.1428206E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.545E-04  2.374E-04  8.201E-01  1.501E+00  4.42E+02  0.00E+00  3.24E+02  0.903097  0.002538  0.0000000E+00  2.1462815838E-02       4.226     2.49   -1.6046   -0.1240   -0.5476   -0.1676   -0.0631   -0.2042   -0.0914   -0.0146   -0.3803   -1.4807
 44  1.234128860407178E+08    3.799985  2.545823  4.171116  7.3755173E-01  2.5834042E-01  3.8916689E-04  2.0051020E-05  5.7616051E-04  1.5256855E-03  3.0235312E-06  2.5251590E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1803  4.171116    0.000  1.620628  7.480866  3.9217202E-01  6.0391772E-01  1.3467500E-05  3.6109582E-06  2.3111976E-03  6.8701149E-05  6.6345387E-07  4.0602162E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.531E-04  2.362E-04  8.189E-01  1.506E+00  4.40E+02  0.00E+00  3.23E+02  0.904730  0.002561  0.0000000E+00  2.1462815838E-02       4.219     2.51   -1.6146   -0.1425   -0.5455   -0.1670   -0.0628   -0.2031   -0.0909   -0.0145   -0.3781   -1.4720
 45  1.251488563767704E+08    3.799985  2.549431  4.170217  7.3731546E-01  2.5857622E-01  3.8500514E-04  2.0023408E-05  5.8315694E-04  1.5232475E-03  3.0756150E-06  2.5034163E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1783  4.170217    0.000  1.621298  7.481823  3.8419209E-01  6.1189783E-01  1.3491916E-05  3.6179592E-06  2.3123775E-03  6.7334249E-05  6.3930116E-07  3.9316578E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.515E-04  2.350E-04  8.180E-01  1.510E+00  4.38E+02  0.00E+00  3.23E+02  0.905951  0.002582  0.0000000E+00  2.1462815838E-02       4.213     2.53   -1.6236   -0.1603   -0.5434   -0.1664   -0.0624   -0.2020   -0.0904   -0.0145   -0.3759   -1.4633
 46  1.270364500143731E+08    3.799985  2.553489  4.169184  7.3709146E-01  2.5879971E-01  3.8045713E-04  2.0006964E-05  5.9069323E-04  1.5206931E-03  3.1305209E-06  2.4799856E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1766  4.169184    0.000  1.622498  7.482881  3.7611744E-01  6.1997251E-01  1.3543489E-05  3.6318785E-06  2.3122744E-03  6.7380054E-05  6.2446636E-07  3.8867288E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.500E-04  2.335E-04  8.166E-01  1.515E+00  4.36E+02  0.00E+00  3.23E+02  0.907738  0.002606  0.0000000E+00  2.1462815838E-02       4.205     2.55   -1.6337   -0.1804   -0.5409   -0.1656   -0.0621   -0.2008   -0.0898   -0.0144   -0.3734   -1.4533
 47  1.287706899983255E+08    3.799985  2.557227  4.168159  7.3683051E-01  2.5906025E-01  3.7622097E-04  1.9970579E-05  5.9786712E-04  1.5181597E-03  3.1859290E-06  2.4576688E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1746  4.168159    0.000  1.623830  7.483937  3.6807341E-01  6.2801663E-01  1.3599201E-05  3.6470585E-06  2.3131312E-03  6.6327684E-05  6.0362828E-07  3.7896457E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.484E-04  2.324E-04  8.153E-01  1.520E+00  4.35E+02  0.00E+00  3.23E+02  0.909414  0.002628  0.0000000E+00  2.1462815838E-02       4.198     2.57   -1.6431   -0.1996   -0.5385   -0.1649   -0.0617   -0.1996   -0.0892   -0.0143   -0.3709   -1.4435
 48  1.306018036656901E+08    3.799985  2.561164  4.167198  7.3658107E-01  2.5930929E-01  3.7232241E-04  1.9932737E-05  6.0449686E-04  1.5158014E-03  3.2376381E-06  2.4370346E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1725  4.167198    0.000  1.624914  7.484992  3.6000086E-01  6.3608921E-01  1.3635606E-05  3.6570377E-06  2.3127836E-03  6.6672133E-05  5.9508215E-07  3.7708487E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.468E-04  2.307E-04  8.142E-01  1.524E+00  4.33E+02  0.00E+00  3.22E+02  0.910741  0.002651  0.0000000E+00  2.1462815838E-02       4.191     2.59   -1.6529   -0.2186   -0.5361   -0.1642   -0.0613   -0.1985   -0.0887   -0.0143   -0.3686   -1.4343
 49  1.323838274286720E+08    3.799985  2.565116  4.166139  7.3634919E-01  2.5954075E-01  3.6857242E-04  1.9901595E-05  6.1082977E-04  1.5135763E-03  3.2880264E-06  2.4173066E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1708  4.166139    0.000  1.626303  7.486074  3.5190195E-01  6.4418816E-01  1.3686054E-05  3.6708248E-06  2.3129831E-03  6.6374541E-05  5.7956386E-07  3.7111678E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.453E-04  2.293E-04  8.128E-01  1.529E+00  4.31E+02  0.00E+00  3.22E+02  0.912532  0.002675  0.0000000E+00  2.1462815838E-02       4.184     2.61   -1.6628   -0.2385   -0.5335   -0.1635   -0.0609   -0.1972   -0.0881   -0.0142   -0.3661   -1.4243
 50  1.340887119764048E+08    3.799985  2.568883  4.164928  7.3611899E-01  2.5977061E-01  3.6514806E-04  1.9864437E-05  6.1667376E-04  1.5114846E-03  3.3350844E-06  2.3990946E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1687  4.164928    0.000  1.627767  7.487182  3.4380491E-01  6.5228531E-01  1.3711746E-05  3.6788426E-06  2.3135303E-03  6.5721005E-05  5.6262446E-07  3.6264199E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.437E-04  2.280E-04  8.111E-01  1.536E+00  4.29E+02  0.00E+00  3.22E+02  0.914667  0.002698  0.0000000E+00  2.1462815838E-02       4.176     2.63   -1.6722   -0.2593   -0.5306   -0.1626   -0.0605   -0.1958   -0.0875   -0.0141   -0.3632   -1.4129
 51  1.358179801273747E+08    3.799985  2.572735  4.163775  7.3589111E-01  2.5999818E-01  3.6132928E-04  1.9832483E-05  6.2311790E-04  1.5092257E-03  3.3852755E-06  2.3790226E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1667  4.163775    0.000  1.629072  7.488278  3.3578834E-01  6.6030188E-01  1.3786856E-05  3.6984399E-06  2.3135025E-03  6.5639597E-05  5.5096878E-07  3.5989939E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.422E-04  2.265E-04  8.094E-01  1.542E+00  4.27E+02  0.00E+00  3.22E+02  0.916707  0.002721  0.0000000E+00  2.1462815838E-02       4.169     2.66   -1.6818   -0.2797   -0.5277   -0.1618   -0.0601   -0.1945   -0.0868   -0.0141   -0.3605   -1.4021
 52  1.374896125934280E+08    3.799985  2.576503  4.162601  7.3565424E-01  2.6023464E-01  3.5796036E-04  1.9792161E-05  6.2889264E-04  1.5071424E-03  3.4328063E-06  2.3610206E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1649  4.162601    0.000  1.630643  7.489370  3.2769145E-01  6.6839884E-01  1.3844329E-05  3.7139389E-06  2.3138321E-03  6.5181748E-05  5.3557157E-07  3.5390225E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.408E-04  2.251E-04  8.078E-01  1.549E+00  4.25E+02  0.00E+00  3.22E+02  0.918617  0.002745  0.0000000E+00  2.1462815838E-02       4.161     2.68   -1.6913   -0.3000   -0.5247   -0.1610   -0.0596   -0.1932   -0.0862   -0.0140   -0.3577   -1.3912
 53  1.390793776877356E+08    3.799985  2.580131  4.161569  7.3537227E-01  2.6051633E-01  3.5413354E-04  1.9739639E-05  6.3550830E-04  1.5047202E-03  3.4867854E-06  2.3404210E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1631  4.161569    0.000  1.632443  7.490488  3.1957829E-01  6.7651209E-01  1.3912664E-05  3.7324992E-06  2.3142613E-03  6.4593979E-05  5.1777583E-07  3.4659829E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.393E-04  2.240E-04  8.067E-01  1.553E+00  4.24E+02  0.00E+00  3.22E+02  0.919975  0.002767  0.0000000E+00  2.1462815838E-02       4.154     2.70   -1.7003   -0.3186   -0.5221   -0.1602   -0.0592   -0.1920   -0.0856   -0.0139   -0.3553   -1.3817
 54  1.406524835166692E+08    3.799985  2.583719  4.160624  7.3512143E-01  2.6076688E-01  3.5060720E-04  1.9695421E-05  6.4156878E-04  1.5025237E-03  3.5366695E-06  2.3215401E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1610  4.160624    0.000  1.634069  7.491616  3.1157051E-01  6.8451999E-01  1.3950810E-05  3.7430797E-06  2.3148076E-03  6.3918089E-05  5.0474148E-07  3.4009230E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.378E-04  2.226E-04  8.058E-01  1.557E+00  4.22E+02  0.00E+00  3.21E+02  0.920984  0.002790  0.0000000E+00  2.1462815838E-02       4.147     2.72   -1.7093   -0.3363   -0.5197   -0.1595   -0.0589   -0.1909   -0.0851   -0.0138   -0.3531   -1.3730
 55  1.422522519497945E+08    3.799985  2.587363  4.159589  7.3484990E-01  2.6103813E-01  3.4714209E-04  1.9643181E-05  6.4759463E-04  1.5002940E-03  3.5874095E-06  2.3027752E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1591  4.159589    0.000  1.635807  7.492763  3.0344435E-01  6.9264616E-01  1.4034901E-05  3.7654848E-06  2.3147654E-03  6.3840412E-05  4.9016454E-07  3.3640980E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.363E-04  2.212E-04  8.049E-01  1.561E+00  4.20E+02  0.00E+00  3.21E+02  0.922092  0.002813  0.0000000E+00  2.1462815838E-02       4.140     2.75   -1.7184   -0.3549   -0.5171   -0.1588   -0.0585   -0.1898   -0.0846   -0.0138   -0.3507   -1.3635
 56  1.437053260231189E+08    3.799985  2.590758  4.158745  7.3460611E-01  2.6128164E-01  3.4383738E-04  1.9598238E-05  6.5330102E-04  1.4982085E-03  3.6349538E-06  2.2850033E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1573  4.158745    0.000  1.637876  7.493937  2.9543758E-01  7.0065302E-01  1.4084694E-05  3.7791886E-06  2.3154856E-03  6.2949840E-05  4.7345187E-07  3.2760457E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.349E-04  2.202E-04  8.042E-01  1.564E+00  4.19E+02  0.00E+00  3.20E+02  0.922769  0.002834  0.0000000E+00  2.1462815838E-02       4.134     2.77   -1.7269   -0.3712   -0.5149   -0.1582   -0.0582   -0.1889   -0.0841   -0.0137   -0.3487   -1.3557
 57  1.452606811404589E+08    3.799985  2.594362  4.157738  7.3434333E-01  2.6154420E-01  3.4056213E-04  1.9547120E-05  6.5901012E-04  1.4960869E-03  3.6838036E-06  2.2672279E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1553  4.157738    0.000  1.639849  7.495167  2.8729603E-01  7.0879468E-01  1.4144807E-05  3.7957909E-06  2.3155739E-03  6.2759234E-05  4.6190463E-07  3.2353670E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.334E-04  2.189E-04  8.033E-01  1.567E+00  4.17E+02  0.00E+00  3.19E+02  0.923803  0.002858  0.0000000E+00  2.1462815838E-02       4.127     2.79   -1.7359   -0.3893   -0.5123   -0.1575   -0.0578   -0.1877   -0.0836   -0.0136   -0.3464   -1.3466
 58  1.467715189884613E+08    3.799985  2.597908  4.156763  7.3406763E-01  2.6181959E-01  3.3690271E-04  1.9492030E-05  6.6537358E-04  1.4937339E-03  3.7358024E-06  2.2474382E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1534  4.156763    0.000  1.641909  7.496362  2.7919171E-01  7.1689902E-01  1.4191109E-05  3.8080843E-06  2.3158238E-03  6.2407253E-05  4.5076476E-07  3.1844032E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.320E-04  2.175E-04  8.023E-01  1.569E+00  4.16E+02  0.00E+00  3.19E+02  0.924741  0.002881  0.0000000E+00  2.1462815838E-02       4.120     2.81   -1.7448   -0.4070   -0.5097   -0.1568   -0.0575   -0.1867   -0.0831   -0.0136   -0.3441   -1.3378
 59  1.481678735673239E+08    3.799985  2.601228  4.155594  7.3374970E-01  2.6213731E-01  3.3358685E-04  1.9426022E-05  6.7127293E-04  1.4914629E-03  3.7897918E-06  2.2290817E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1515  4.155594    0.000  1.644060  7.497587  2.7117964E-01  7.2491122E-01  1.4240868E-05  3.8221037E-06  2.3163713E-03  6.1709245E-05  4.3878968E-07  3.1249181E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.306E-04  2.165E-04  8.009E-01  1.578E+00  4.14E+02  0.00E+00  3.19E+02  0.926251  0.002902  0.0000000E+00  2.1462815838E-02       4.112     2.83   -1.7531   -0.4257   -0.5067   -0.1559   -0.0570   -0.1854   -0.0824   -0.0135   -0.3415   -1.3273
 60  1.496116322237471E+08    3.799985  2.604663  4.154442  7.3351211E-01  2.6237478E-01  3.3078508E-04  1.9377148E-05  6.7620080E-04  1.4896034E-03  3.8323039E-06  2.2137590E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1497  4.154442    0.000  1.646398  7.498865  2.6302459E-01  7.3306633E-01  1.4313580E-05  3.8416706E-06  2.3166776E-03  6.1250918E-05  4.2531457E-07  3.0708734E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.292E-04  2.153E-04  7.995E-01  1.585E+00  4.12E+02  0.00E+00  3.19E+02  0.927582  0.002924  0.0000000E+00  2.1462815838E-02       4.105     2.86   -1.7617   -0.4446   -0.5036   -0.1551   -0.0566   -0.1841   -0.0818   -0.0134   -0.3388   -1.3171
 61  1.510123158844779E+08    3.799985  2.607989  4.153367  7.3325112E-01  2.6263550E-01  3.2767792E-04  1.9324177E-05  6.8165693E-04  1.4875496E-03  3.8795840E-06  2.1967974E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1476  4.153367    0.000  1.648620  7.500175  2.5503935E-01  7.4105162E-01  1.4375649E-05  3.8585700E-06  2.3169242E-03  6.0876904E-05  4.1326367E-07  3.0202565E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.278E-04  2.140E-04  7.982E-01  1.590E+00  4.10E+02  0.00E+00  3.18E+02  0.928718  0.002947  0.0000000E+00  2.1462815838E-02       4.098     2.88   -1.7700   -0.4624   -0.5007   -0.1543   -0.0562   -0.1830   -0.0813   -0.0133   -0.3364   -1.3075
 62  1.524154378289759E+08    3.799985  2.611445  4.152047  7.3293761E-01  2.6294881E-01  3.2437297E-04  1.9260639E-05  6.8752236E-04  1.4852995E-03  3.9338165E-06  2.1785602E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1458  4.152047    0.000  1.651260  7.501513  2.4688075E-01  7.4921023E-01  1.4441843E-05  3.8768371E-06  2.3170372E-03  6.0647499E-05  4.0220433E-07  2.9789883E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.265E-04  2.129E-04  7.962E-01  1.599E+00  4.09E+02  0.00E+00  3.18E+02  0.930565  0.002969  0.0000000E+00  2.1462815838E-02       4.090     2.91   -1.7786   -0.4826   -0.4972   -0.1533   -0.0557   -0.1816   -0.0806   -0.0132   -0.3334   -1.2960
 63  1.537609922698618E+08    3.799985  2.614724  4.150979  7.3270838E-01  2.6317778E-01  3.2120506E-04  1.9215398E-05  6.9301009E-04  1.4832831E-03  3.9792475E-06  2.1615041E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1438  4.150979    0.000  1.653806  7.502880  2.3887997E-01  7.5721111E-01  1.4495108E-05  3.8912989E-06  2.3174838E-03  6.0057025E-05  3.9285152E-07  2.9279523E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.252E-04  2.118E-04  7.950E-01  1.604E+00  4.07E+02  0.00E+00  3.17E+02  0.931810  0.002992  0.0000000E+00  2.1462815838E-02       4.083     2.93   -1.7868   -0.5002   -0.4943   -0.1525   -0.0553   -0.1804   -0.0801   -0.0131   -0.3310   -1.2866
 64  1.551276138013554E+08    3.799985  2.618046  4.149921  7.3242224E-01  2.6346377E-01  3.1813226E-04  1.9155808E-05  6.9847135E-04  1.4811837E-03  4.0286319E-06  2.1445488E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1420  4.149921    0.000  1.656435  7.504258  2.3076703E-01  7.6532411E-01  1.4586123E-05  3.9159221E-06  2.3174999E-03  5.9898424E-05  3.8082876E-07  2.8926204E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.238E-04  2.105E-04  7.940E-01  1.608E+00  4.05E+02  0.00E+00  3.17E+02  0.932835  0.003014  0.0000000E+00  2.1462815838E-02       4.077     2.95   -1.7951   -0.5177   -0.4915   -0.1518   -0.0549   -0.1793   -0.0795   -0.0131   -0.3286   -1.2774
 65  1.563847406614658E+08    3.799985  2.621173  4.148782  7.3213413E-01  2.6375172E-01  3.1541231E-04  1.9095383E-05  7.0337631E-04  1.4792512E-03  4.0753498E-06  2.1293359E-06  5.3625424E-04  4.3373812E-05  0.000E+00  0.1401  4.148782    0.000  1.659357  7.505644  2.2277744E-01  7.7331380E-01  1.4640974E-05  3.9312408E-06  2.3179070E-03  5.9350768E-05  3.7055637E-07  2.8406247E-10  5.3625424E-04  4.3373812E-05  0.000E+00  1.225E-04  2.096E-04  7.929E-01  1.612E+00  4.04E+02  0.00E+00  3.16E+02  0.934019  0.003035  0.0000000E+00  2.1462815838E-02       4.069     2.98   -1.8029   -0.5354   -0.4884   -0.1509   -0.0545   -0.1781   -0.0789   -0.0130   -0.3261   -1.2676
